file,recursive_calls,unit_props,pure_literals,backtracks,avg_time_sec,median_time_sec,stdev_time_sec,result
uuf50-0699.cnf,119,776,11,119,0.071928,0.077895,0.009167,UNSAT
uuf50-07.cnf,101,711,17,101,0.065082,0.069726,0.008409,UNSAT
uuf50-070.cnf,121,871,15,121,0.079543,0.079894,0.014084,UNSAT
uuf50-0700.cnf,205,1386,13,205,0.117226,0.107807,0.016639,UNSAT
uuf50-0701.cnf,127,899,11,127,0.086629,0.088158,0.014804,UNSAT
uuf50-0702.cnf,93,651,4,93,0.0687,0.072876,0.010366,UNSAT
uuf50-0703.cnf,59,520,2,59,0.044861,0.048266,0.006966,UNSAT
uuf50-0704.cnf,71,640,19,71,0.043832,0.039272,0.00896,UNSAT
uuf50-0705.cnf,157,1239,8,157,0.104225,0.094091,0.020922,UNSAT
uuf50-0706.cnf,139,1007,9,139,0.084358,0.08462,0.014811,UNSAT
uuf50-0707.cnf,109,752,8,109,0.073953,0.078656,0.011545,UNSAT
uuf50-0708.cnf,87,695,6,87,0.064232,0.064728,0.008003,UNSAT
uuf50-0709.cnf,111,806,19,111,0.074762,0.077431,0.009056,UNSAT
uuf50-071.cnf,91,685,20,91,0.06169,0.062887,0.015601,UNSAT
uuf50-0710.cnf,101,851,8,101,0.075496,0.075428,0.01851,UNSAT
uuf50-0711.cnf,81,593,13,81,0.048864,0.052198,0.007472,UNSAT
uuf50-0712.cnf,149,1086,14,149,0.088748,0.089538,0.015848,UNSAT
uuf50-0713.cnf,75,521,0,75,0.05829,0.057487,0.017358,UNSAT
uuf50-0714.cnf,141,1027,8,141,0.089468,0.085224,0.015098,UNSAT
uuf50-0715.cnf,83,450,10,83,0.055631,0.058063,0.006267,UNSAT
uuf50-0716.cnf,101,738,12,101,0.068882,0.068736,0.017431,UNSAT
uuf50-0717.cnf,103,713,12,103,0.069478,0.073756,0.009634,UNSAT
uuf50-0718.cnf,169,1137,9,169,0.103787,0.096205,0.017434,UNSAT
uuf50-0719.cnf,109,872,11,109,0.077556,0.082652,0.015869,UNSAT
uuf50-072.cnf,97,667,7,97,0.071562,0.077069,0.011473,UNSAT
uuf50-0720.cnf,127,891,2,127,0.087465,0.093577,0.013651,UNSAT
uuf50-0721.cnf,205,1377,9,205,0.120596,0.110078,0.021866,UNSAT
uuf50-0722.cnf,41,358,6,41,0.028273,0.024267,0.005652,UNSAT
uuf50-0723.cnf,103,685,15,103,0.065432,0.069568,0.008634,UNSAT
uuf50-0724.cnf,73,488,4,73,0.046778,0.049794,0.009091,UNSAT
uuf50-0725.cnf,93,741,9,93,0.064996,0.067346,0.009718,UNSAT
uuf50-0726.cnf,59,429,1,59,0.043961,0.046194,0.006675,UNSAT
uuf50-0727.cnf,83,565,15,83,0.049315,0.05298,0.007382,UNSAT
uuf50-0728.cnf,135,800,13,135,0.082946,0.084819,0.015622,UNSAT
uuf50-0729.cnf,91,654,18,91,0.056931,0.059889,0.008568,UNSAT
uuf50-073.cnf,95,661,16,95,0.05801,0.060315,0.008681,UNSAT
uuf50-0730.cnf,67,503,8,67,0.043197,0.042525,0.007907,UNSAT
uuf50-0731.cnf,129,897,5,129,0.08652,0.084996,0.013552,UNSAT
uuf50-0732.cnf,149,1063,15,149,0.092082,0.086916,0.015713,UNSAT
uuf50-0733.cnf,87,527,14,87,0.05539,0.058547,0.00724,UNSAT
uuf50-0734.cnf,175,923,18,175,0.099202,0.085222,0.025614,UNSAT
uuf50-0735.cnf,103,691,23,103,0.070078,0.072767,0.011196,UNSAT
uuf50-0736.cnf,173,1184,22,173,0.103343,0.092828,0.018607,UNSAT
uuf50-0737.cnf,173,1266,22,173,0.099041,0.096551,0.016567,UNSAT
uuf50-0738.cnf,175,1176,29,175,0.099625,0.092166,0.017672,UNSAT
uuf50-0739.cnf,267,1813,45,267,0.133611,0.125108,0.018497,UNSAT
uuf50-074.cnf,95,636,3,95,0.06185,0.064538,0.009951,UNSAT
uuf50-0740.cnf,153,1108,12,153,0.094703,0.098244,0.013479,UNSAT
uuf50-0741.cnf,241,1574,38,241,0.127548,0.118718,0.019436,UNSAT
uuf50-0742.cnf,125,891,11,125,0.084347,0.08908,0.01443,UNSAT
uuf50-0743.cnf,93,642,13,93,0.065925,0.070407,0.009462,UNSAT
uuf50-0744.cnf,135,1141,7,135,0.096417,0.083167,0.023811,UNSAT
uuf50-0745.cnf,101,691,13,101,0.070432,0.074024,0.009197,UNSAT
uuf50-0746.cnf,85,649,1,85,0.060883,0.064605,0.008429,UNSAT
uuf50-0747.cnf,85,704,10,85,0.068453,0.067578,0.017347,UNSAT
uuf50-0748.cnf,115,887,14,115,0.075138,0.081303,0.012327,UNSAT
uuf50-0749.cnf,125,905,15,125,0.078142,0.084649,0.013262,UNSAT
uuf50-075.cnf,83,627,8,83,0.065112,0.064464,0.00953,UNSAT
uuf50-0750.cnf,79,599,10,79,0.058741,0.061754,0.00969,UNSAT
uuf50-0751.cnf,111,878,4,111,0.078829,0.081788,0.014903,UNSAT
uuf50-0752.cnf,151,1053,15,151,0.095991,0.082201,0.021902,UNSAT
uuf50-0753.cnf,79,503,4,79,0.053409,0.056018,0.008772,UNSAT
uuf50-0754.cnf,73,537,5,73,0.050046,0.052553,0.008612,UNSAT
uuf50-0755.cnf,75,554,5,75,0.051148,0.052555,0.011385,UNSAT
uuf50-0756.cnf,91,565,13,91,0.064374,0.065514,0.013617,UNSAT
uuf50-0757.cnf,127,973,16,127,0.079964,0.085373,0.012596,UNSAT
uuf50-0758.cnf,57,410,14,57,0.035294,0.032644,0.006923,UNSAT
uuf50-0759.cnf,187,1347,12,187,0.115562,0.104382,0.02807,UNSAT
uuf50-076.cnf,123,849,3,123,0.077325,0.081655,0.01583,UNSAT
uuf50-0760.cnf,105,763,7,105,0.071751,0.077036,0.01022,UNSAT
uuf50-0761.cnf,195,1160,29,195,0.106623,0.101514,0.021282,UNSAT
uuf50-0762.cnf,91,715,9,91,0.065891,0.07063,0.012265,UNSAT
uuf50-0763.cnf,89,682,6,89,0.06626,0.068948,0.015988,UNSAT
uuf50-0764.cnf,177,1359,10,177,0.112198,0.10139,0.020747,UNSAT
uuf50-0765.cnf,111,752,17,111,0.075176,0.077644,0.008108,UNSAT
uuf50-0766.cnf,107,873,7,107,0.087919,0.078042,0.033167,UNSAT
uuf50-0767.cnf,201,1719,8,201,0.127333,0.12006,0.018583,UNSAT
uuf50-0768.cnf,151,1114,20,151,0.094094,0.08367,0.022044,UNSAT
uuf50-0769.cnf,119,899,3,119,0.087469,0.088889,0.011172,UNSAT
uuf50-077.cnf,149,1150,4,149,0.112429,0.106966,0.011811,UNSAT
uuf50-0770.cnf,63,409,9,63,0.042893,0.042608,0.00643,UNSAT
uuf50-0771.cnf,133,964,17,133,0.09912,0.104854,0.01996,UNSAT
uuf50-0772.cnf,209,1496,21,209,0.131584,0.12384,0.030134,UNSAT
uuf50-0773.cnf,75,520,15,75,0.049822,0.052411,0.009184,UNSAT
uuf50-0774.cnf,141,1032,5,141,0.096345,0.078859,0.035007,UNSAT
uuf50-0775.cnf,119,873,11,119,0.073918,0.077129,0.012237,UNSAT
uuf50-0776.cnf,59,420,2,59,0.037907,0.040146,0.005223,UNSAT
uuf50-0777.cnf,129,829,5,129,0.086324,0.073952,0.028903,UNSAT
uuf50-0778.cnf,101,835,3,101,0.067373,0.072033,0.008993,UNSAT
uuf50-0779.cnf,93,729,5,93,0.06434,0.07032,0.010536,UNSAT
uuf50-078.cnf,67,582,11,67,0.045624,0.047774,0.007544,UNSAT
uuf50-0780.cnf,109,933,4,109,0.074553,0.079082,0.009339,UNSAT
uuf50-0781.cnf,103,716,13,103,0.061941,0.068187,0.010026,UNSAT
uuf50-0782.cnf,89,654,11,89,0.059197,0.063685,0.009185,UNSAT
uuf50-0783.cnf,135,926,11,135,0.089693,0.088741,0.017602,UNSAT
uuf50-0784.cnf,81,611,3,81,0.056336,0.060482,0.009245,UNSAT
uuf50-0785.cnf,79,621,0,79,0.058269,0.063031,0.008909,UNSAT
uuf50-0786.cnf,123,837,20,123,0.082735,0.082222,0.020443,UNSAT
uuf50-0787.cnf,163,1104,6,163,0.107504,0.094487,0.02276,UNSAT
uuf50-0788.cnf,121,824,30,121,0.07144,0.077042,0.012823,UNSAT
uuf50-0789.cnf,153,1026,13,153,0.096049,0.096075,0.020479,UNSAT
uuf50-079.cnf,129,906,15,129,0.082525,0.089241,0.014014,UNSAT
uuf50-0790.cnf,57,387,4,57,0.03592,0.031152,0.006562,UNSAT
uuf50-0791.cnf,115,866,5,115,0.080553,0.082415,0.014416,UNSAT
uuf50-0792.cnf,119,803,1,119,0.082206,0.088895,0.013297,UNSAT
uuf50-0793.cnf,35,327,5,35,0.022507,0.020148,0.003674,UNSAT
uuf50-0794.cnf,175,1143,6,175,0.096997,0.087919,0.015794,UNSAT
uuf50-0795.cnf,61,472,2,61,0.045939,0.049489,0.00819,UNSAT
uuf50-0796.cnf,245,1784,57,245,0.124109,0.11123,0.020705,UNSAT
uuf50-0797.cnf,69,491,13,69,0.048355,0.043601,0.017331,UNSAT
uuf50-0798.cnf,133,977,7,133,0.081243,0.082607,0.012625,UNSAT
uuf50-0799.cnf,107,761,12,107,0.053136,0.051383,0.005831,UNSAT
uuf50-08.cnf,89,633,3,89,0.051725,0.050267,0.004716,UNSAT
uuf50-080.cnf,103,706,7,103,0.055799,0.05316,0.005634,UNSAT
uuf50-0800.cnf,121,967,3,121,0.067368,0.06605,0.004067,UNSAT
uuf50-0801.cnf,109,711,2,109,0.062744,0.058907,0.0068,UNSAT
uuf50-0802.cnf,129,836,20,129,0.065286,0.063938,0.003675,UNSAT
uuf50-0803.cnf,91,641,9,91,0.049186,0.047752,0.003569,UNSAT
uuf50-0804.cnf,39,224,5,39,0.01953,0.018706,0.002213,UNSAT
uuf50-0805.cnf,101,664,12,101,0.046881,0.045927,0.003546,UNSAT
uuf50-0806.cnf,71,589,5,71,0.042872,0.04001,0.005217,UNSAT
uuf50-0807.cnf,113,725,13,113,0.055243,0.053694,0.004177,UNSAT
uuf50-0808.cnf,125,948,10,125,0.066355,0.064984,0.004474,UNSAT
uuf50-0809.cnf,87,619,4,87,0.049708,0.047652,0.004591,UNSAT
uuf50-081.cnf,69,528,9,69,0.040378,0.039073,0.00369,UNSAT
uuf50-0810.cnf,121,858,6,121,0.066238,0.063765,0.004647,UNSAT
uuf50-0811.cnf,61,442,4,61,0.03337,0.031948,0.003556,UNSAT
uuf50-0812.cnf,89,661,9,89,0.055327,0.051997,0.006761,UNSAT
uuf50-0813.cnf,119,940,9,119,0.064687,0.061592,0.006097,UNSAT
uuf50-0814.cnf,99,766,13,99,0.0496,0.048513,0.003605,UNSAT
uuf50-0815.cnf,113,781,7,113,0.06103,0.058784,0.005932,UNSAT
uuf50-0816.cnf,93,806,14,93,0.055374,0.053869,0.00366,UNSAT
uuf50-0817.cnf,143,1049,25,143,0.071062,0.070078,0.003757,UNSAT
uuf50-0818.cnf,117,798,4,117,0.068668,0.06633,0.004434,UNSAT
uuf50-0819.cnf,53,451,0,53,0.035215,0.034171,0.003757,UNSAT
uuf50-082.cnf,113,754,8,113,0.058389,0.057113,0.00328,UNSAT
uuf50-0820.cnf,105,797,6,105,0.057632,0.056748,0.003385,UNSAT
uuf50-0821.cnf,117,905,10,117,0.065619,0.064169,0.00399,UNSAT
uuf50-0822.cnf,117,786,5,117,0.061811,0.059485,0.00586,UNSAT
uuf50-0823.cnf,83,643,8,83,0.042123,0.040844,0.003786,UNSAT
uuf50-0824.cnf,107,715,12,107,0.054574,0.05137,0.005661,UNSAT
uuf50-0825.cnf,177,1167,29,177,0.084867,0.083236,0.004096,UNSAT
uuf50-0826.cnf,47,310,18,47,0.0212,0.020369,0.002266,UNSAT
uuf50-0827.cnf,171,1138,10,171,0.090591,0.08783,0.005371,UNSAT
uuf50-0828.cnf,211,1512,11,211,0.10355,0.101911,0.006344,UNSAT
uuf50-0829.cnf,161,1262,12,161,0.092136,0.088347,0.007284,UNSAT
uuf50-083.cnf,137,928,2,137,0.075244,0.073127,0.004368,UNSAT
uuf50-0830.cnf,93,759,14,93,0.046065,0.044831,0.003727,UNSAT
uuf50-0831.cnf,99,626,3,99,0.056109,0.053198,0.006698,UNSAT
uuf50-0832.cnf,167,1220,15,167,0.09173,0.085287,0.013402,UNSAT
uuf50-0833.cnf,107,916,20,107,0.055594,0.054203,0.004109,UNSAT
uuf50-0834.cnf,77,594,3,77,0.044019,0.04261,0.003996,UNSAT
uuf50-0835.cnf,81,611,1,81,0.0474,0.046473,0.003239,UNSAT
uuf50-0836.cnf,83,696,4,83,0.053584,0.047762,0.011041,UNSAT
uuf50-0837.cnf,97,881,11,97,0.05841,0.054868,0.006212,UNSAT
uuf50-0838.cnf,229,1523,25,229,0.107356,0.105825,0.004322,UNSAT
uuf50-0839.cnf,141,1023,10,141,0.076538,0.069314,0.014071,UNSAT
uuf50-084.cnf,101,787,13,101,0.056035,0.05425,0.004083,UNSAT
uuf50-0840.cnf,179,1127,5,179,0.095276,0.093336,0.004271,UNSAT
uuf50-0841.cnf,109,837,8,109,0.060285,0.054976,0.011627,UNSAT
uuf50-0842.cnf,89,674,6,89,0.052604,0.04833,0.012418,UNSAT
uuf50-0843.cnf,73,549,2,73,0.042209,0.041155,0.003948,UNSAT
uuf50-0844.cnf,61,504,9,61,0.033018,0.031789,0.002612,UNSAT
uuf50-0845.cnf,99,716,6,99,0.058168,0.053264,0.009986,UNSAT
uuf50-0846.cnf,161,1184,33,161,0.083123,0.088753,0.00828,UNSAT
uuf50-0847.cnf,73,505,12,73,0.041086,0.038352,0.005832,UNSAT
uuf50-0848.cnf,115,903,9,115,0.068253,0.062655,0.012832,UNSAT
uuf50-0849.cnf,101,711,19,101,0.050077,0.048687,0.005512,UNSAT
uuf50-085.cnf,187,1103,19,187,0.085172,0.083999,0.0034,UNSAT
uuf50-0850.cnf,173,1344,10,173,0.09213,0.08704,0.013158,UNSAT
uuf50-0851.cnf,109,901,9,109,0.057782,0.056723,0.003888,UNSAT
uuf50-0852.cnf,125,963,11,125,0.067638,0.065814,0.004988,UNSAT
uuf50-0853.cnf,81,570,9,81,0.045279,0.043728,0.005507,UNSAT
uuf50-0854.cnf,53,396,4,53,0.032916,0.031263,0.003492,UNSAT
uuf50-0855.cnf,87,630,14,87,0.047742,0.046611,0.003369,UNSAT
uuf50-0856.cnf,113,820,5,113,0.070388,0.064579,0.008853,UNSAT
uuf50-0857.cnf,75,481,5,75,0.041333,0.038842,0.005207,UNSAT
uuf50-0858.cnf,57,333,4,57,0.031406,0.029859,0.00345,UNSAT
uuf50-0859.cnf,117,839,14,117,0.059094,0.055721,0.006178,UNSAT
uuf50-086.cnf,215,1541,29,215,0.102493,0.100724,0.005935,UNSAT
uuf50-0860.cnf,101,742,30,101,0.049909,0.049045,0.003371,UNSAT
uuf50-0861.cnf,171,1097,13,171,0.091336,0.088779,0.005864,UNSAT
uuf50-0862.cnf,87,633,8,87,0.047603,0.046356,0.003621,UNSAT
uuf50-0863.cnf,81,450,8,81,0.041775,0.040828,0.003485,UNSAT
uuf50-0864.cnf,215,1361,32,215,0.101713,0.098251,0.006787,UNSAT
uuf50-0865.cnf,155,1139,11,155,0.085024,0.082325,0.006752,UNSAT
uuf50-0866.cnf,115,784,18,115,0.055369,0.053936,0.004375,UNSAT
uuf50-0867.cnf,83,611,33,83,0.041374,0.040002,0.003377,UNSAT
uuf50-0868.cnf,93,744,4,93,0.053622,0.051875,0.004361,UNSAT
uuf50-0869.cnf,101,687,20,101,0.049054,0.047617,0.00369,UNSAT
uuf50-087.cnf,121,1009,7,121,0.066115,0.064473,0.004489,UNSAT
uuf50-0870.cnf,131,967,20,131,0.067714,0.06596,0.004895,UNSAT
uuf50-0871.cnf,141,989,14,141,0.069931,0.067954,0.005167,UNSAT
uuf50-0872.cnf,109,810,13,109,0.055644,0.054674,0.003559,UNSAT
uuf50-0873.cnf,99,664,7,99,0.055361,0.05359,0.004574,UNSAT
uuf50-0874.cnf,79,661,5,79,0.047941,0.046839,0.003912,UNSAT
uuf50-0875.cnf,131,793,21,131,0.056747,0.055274,0.003205,UNSAT
uuf50-0876.cnf,103,603,17,103,0.052811,0.051658,0.004012,UNSAT
uuf50-0877.cnf,125,980,5,125,0.069874,0.068018,0.004439,UNSAT
uuf50-0878.cnf,159,1077,10,159,0.081597,0.080033,0.004219,UNSAT
uuf50-0879.cnf,143,1133,16,143,0.072671,0.071306,0.00437,UNSAT
uuf50-088.cnf,51,382,9,51,0.027572,0.026484,0.00286,UNSAT
uuf50-0880.cnf,131,825,18,131,0.060557,0.054427,0.01104,UNSAT
uuf50-0881.cnf,119,792,13,119,0.062169,0.060625,0.003878,UNSAT
uuf50-0882.cnf,99,746,12,99,0.049964,0.048967,0.003751,UNSAT
uuf50-0883.cnf,87,568,10,87,0.044447,0.042058,0.005875,UNSAT
uuf50-0884.cnf,69,461,9,69,0.040444,0.036692,0.008044,UNSAT
uuf50-0885.cnf,127,875,29,127,0.066303,0.065075,0.004233,UNSAT
uuf50-0886.cnf,155,1024,8,155,0.083951,0.082493,0.004354,UNSAT
uuf50-0887.cnf,103,785,9,103,0.060252,0.05525,0.010726,UNSAT
uuf50-0888.cnf,111,694,9,111,0.054359,0.053251,0.003842,UNSAT
uuf50-0889.cnf,127,931,10,127,0.066469,0.064617,0.004928,UNSAT
uuf50-089.cnf,97,676,1,97,0.053782,0.052118,0.004835,UNSAT
uuf50-0890.cnf,145,1080,2,145,0.081469,0.080077,0.004059,UNSAT
uuf50-0891.cnf,105,851,7,105,0.059559,0.05631,0.006949,UNSAT
uuf50-0892.cnf,99,681,16,99,0.051569,0.049052,0.00562,UNSAT
uuf50-0893.cnf,99,770,12,99,0.056393,0.05494,0.004926,UNSAT
uuf50-0894.cnf,153,1047,19,153,0.082736,0.081653,0.004093,UNSAT
uuf50-0895.cnf,89,541,18,89,0.044524,0.043284,0.003604,UNSAT
uuf50-0896.cnf,179,1303,38,179,0.080098,0.077165,0.005269,UNSAT
uuf50-0897.cnf,61,552,2,61,0.039071,0.038132,0.003377,UNSAT
uuf50-0898.cnf,109,801,10,109,0.060404,0.059379,0.003502,UNSAT
uuf50-0899.cnf,125,849,25,125,0.059519,0.057789,0.003826,UNSAT
uuf50-09.cnf,71,491,4,71,0.041286,0.03943,0.004057,UNSAT
uuf50-090.cnf,103,668,7,103,0.054557,0.05328,0.003311,UNSAT
uuf50-0900.cnf,139,912,34,139,0.067931,0.063911,0.007499,UNSAT
uuf50-0901.cnf,79,640,6,79,0.044873,0.043888,0.003804,UNSAT
uuf50-0902.cnf,107,710,5,107,0.060202,0.059103,0.004046,UNSAT
uuf50-0903.cnf,195,1519,17,195,0.102065,0.100119,0.005277,UNSAT
uuf50-0904.cnf,151,1079,12,151,0.082736,0.080583,0.005612,UNSAT
uuf50-0905.cnf,71,553,2,71,0.044158,0.042217,0.005077,UNSAT
uuf50-0906.cnf,59,358,3,59,0.032532,0.03072,0.003864,UNSAT
uuf50-0907.cnf,97,682,9,97,0.054207,0.052761,0.003874,UNSAT
uuf50-0908.cnf,121,839,8,121,0.061198,0.059427,0.003941,UNSAT
uuf50-0909.cnf,89,581,13,89,0.047687,0.046268,0.005832,UNSAT
uuf50-091.cnf,55,389,5,55,0.030662,0.029488,0.002959,UNSAT
uuf50-0910.cnf,93,689,7,93,0.049813,0.048785,0.004143,UNSAT
uuf50-0911.cnf,115,891,12,115,0.068134,0.064308,0.008113,UNSAT
uuf50-0912.cnf,35,321,1,35,0.025001,0.023864,0.003293,UNSAT
uuf50-0913.cnf,125,890,13,125,0.066477,0.065492,0.003942,UNSAT
uuf50-0914.cnf,141,1033,19,141,0.072075,0.070366,0.004301,UNSAT
uuf50-0915.cnf,55,423,7,55,0.032705,0.030887,0.003809,UNSAT
uuf50-0916.cnf,115,895,6,115,0.064166,0.062817,0.003193,UNSAT
uuf50-0917.cnf,187,1365,15,187,0.096066,0.094083,0.00413,UNSAT
uuf50-0918.cnf,101,719,11,101,0.054413,0.053272,0.004342,UNSAT
uuf50-0919.cnf,97,703,6,97,0.052829,0.050934,0.004812,UNSAT
uuf50-092.cnf,199,1365,9,199,0.098368,0.0944,0.009476,UNSAT
uuf50-0920.cnf,99,792,5,99,0.055194,0.05385,0.004787,UNSAT
uuf50-0921.cnf,129,1018,8,129,0.076465,0.075754,0.004529,UNSAT
uuf50-0922.cnf,83,671,8,83,0.042258,0.040722,0.003472,UNSAT
uuf50-0923.cnf,75,541,18,75,0.040552,0.038914,0.004076,UNSAT
uuf50-0924.cnf,85,711,16,85,0.048569,0.044394,0.010504,UNSAT
uuf50-0925.cnf,139,928,9,139,0.073593,0.071894,0.003779,UNSAT
uuf50-0926.cnf,61,421,3,61,0.037233,0.035409,0.004019,UNSAT
uuf50-0927.cnf,133,1001,19,133,0.069756,0.066805,0.005397,UNSAT
uuf50-0928.cnf,93,566,5,93,0.048426,0.047149,0.004542,UNSAT
uuf50-0929.cnf,101,748,5,101,0.063181,0.055566,0.010388,UNSAT
uuf50-093.cnf,81,584,8,81,0.048911,0.045992,0.00959,UNSAT
uuf50-0930.cnf,127,899,29,127,0.06689,0.063784,0.007387,UNSAT
uuf50-0931.cnf,147,1003,17,147,0.076714,0.075585,0.004129,UNSAT
uuf50-0932.cnf,65,391,1,65,0.038808,0.037284,0.003369,UNSAT
uuf50-0933.cnf,109,733,8,109,0.05351,0.048421,0.01025,UNSAT
uuf50-0934.cnf,95,688,6,95,0.05408,0.05194,0.00582,UNSAT
uuf50-0935.cnf,127,843,17,127,0.06494,0.0625,0.005092,UNSAT
uuf50-0936.cnf,159,1174,24,159,0.083412,0.078599,0.012709,UNSAT
uuf50-0937.cnf,131,793,16,131,0.058731,0.056874,0.004296,UNSAT
uuf50-0938.cnf,183,1140,28,183,0.078681,0.076683,0.004146,UNSAT
uuf50-0939.cnf,109,827,8,109,0.063743,0.06246,0.004053,UNSAT
uuf50-094.cnf,103,719,22,103,0.053129,0.051056,0.005799,UNSAT
uuf50-0940.cnf,175,1139,39,175,0.089661,0.086888,0.008759,UNSAT
uuf50-0941.cnf,55,405,2,55,0.031432,0.030441,0.003103,UNSAT
uuf50-0942.cnf,305,2005,28,305,0.153368,0.150829,0.006417,UNSAT
uuf50-0943.cnf,105,778,7,105,0.059621,0.056839,0.005768,UNSAT
uuf50-0944.cnf,159,1119,13,159,0.080386,0.077271,0.007075,UNSAT
uuf50-0945.cnf,111,906,16,111,0.064688,0.059929,0.008013,UNSAT
uuf50-0946.cnf,175,1260,23,175,0.088985,0.087393,0.003845,UNSAT
uuf50-0947.cnf,109,726,13,109,0.055413,0.05352,0.005393,UNSAT
uuf50-0948.cnf,81,582,11,81,0.047148,0.046021,0.004371,UNSAT
uuf50-0949.cnf,83,633,15,83,0.043679,0.042884,0.003076,UNSAT
uuf50-095.cnf,91,659,14,91,0.047003,0.046092,0.00318,UNSAT
uuf50-0950.cnf,209,1405,33,209,0.101042,0.098353,0.005922,UNSAT
uuf50-0951.cnf,123,907,4,123,0.064811,0.062563,0.004753,UNSAT
uuf50-0952.cnf,197,1367,19,197,0.094572,0.092497,0.004815,UNSAT
uuf50-0953.cnf,135,875,6,135,0.068395,0.066411,0.005219,UNSAT
uuf50-0954.cnf,139,1031,11,139,0.070719,0.068666,0.005391,UNSAT
uuf50-0955.cnf,165,1284,16,165,0.080243,0.078569,0.004218,UNSAT
uuf50-0956.cnf,103,725,15,103,0.056053,0.054712,0.005092,UNSAT
uuf50-0957.cnf,87,613,12,87,0.046281,0.043628,0.004749,UNSAT
uuf50-0958.cnf,93,596,14,93,0.048475,0.047204,0.003309,UNSAT
uuf50-0959.cnf,115,817,4,115,0.066472,0.065134,0.004031,UNSAT
uuf50-096.cnf,187,1251,7,187,0.090901,0.089812,0.004051,UNSAT
uuf50-0960.cnf,139,910,25,139,0.059039,0.055998,0.005328,UNSAT
uuf50-0961.cnf,129,945,28,129,0.061072,0.059463,0.00379,UNSAT
uuf50-0962.cnf,115,787,7,115,0.060181,0.059153,0.003677,UNSAT
uuf50-0963.cnf,79,565,3,79,0.047341,0.04604,0.003693,UNSAT
uuf50-0964.cnf,55,439,7,55,0.031956,0.030864,0.003611,UNSAT
uuf50-0965.cnf,187,1185,14,187,0.096116,0.094047,0.005107,UNSAT
uuf50-0966.cnf,63,421,10,63,0.034588,0.033541,0.003604,UNSAT
uuf50-0967.cnf,147,1099,21,147,0.071381,0.069588,0.005053,UNSAT
uuf50-0968.cnf,115,750,9,115,0.06414,0.062355,0.005363,UNSAT
uuf50-0969.cnf,203,1519,27,203,0.096501,0.093716,0.005694,UNSAT
uuf50-097.cnf,95,711,4,95,0.052971,0.051846,0.004005,UNSAT
uuf50-0970.cnf,97,717,7,97,0.05449,0.051791,0.004313,UNSAT
uuf50-0971.cnf,121,991,29,121,0.06424,0.061807,0.00506,UNSAT
uuf50-0972.cnf,133,975,9,133,0.070174,0.06877,0.004182,UNSAT
uuf50-0973.cnf,69,543,5,69,0.041788,0.040784,0.003154,UNSAT
uuf50-0974.cnf,157,1030,7,157,0.079284,0.075535,0.007819,UNSAT
uuf50-0975.cnf,69,542,1,69,0.048204,0.04189,0.010242,UNSAT
uuf50-0976.cnf,167,1059,19,167,0.082417,0.078861,0.007129,UNSAT
uuf50-0977.cnf,195,1367,11,195,0.100929,0.098159,0.007139,UNSAT
uuf50-0978.cnf,93,620,13,93,0.053161,0.04806,0.010185,UNSAT
uuf50-0979.cnf,97,647,9,97,0.051053,0.049574,0.004211,UNSAT
uuf50-098.cnf,147,1029,9,147,0.071559,0.070572,0.003538,UNSAT
uuf50-0980.cnf,121,800,8,121,0.061501,0.055602,0.012702,UNSAT
uuf50-0981.cnf,189,1251,20,189,0.097957,0.093132,0.012176,UNSAT
uuf50-0982.cnf,113,781,13,113,0.056892,0.055287,0.004301,UNSAT
uuf50-0983.cnf,65,485,6,65,0.038121,0.035104,0.005532,UNSAT
uuf50-0984.cnf,83,598,11,83,0.047056,0.046117,0.003467,UNSAT
uuf50-0985.cnf,241,1586,13,241,0.122004,0.1179,0.0078,UNSAT
uuf50-0986.cnf,119,804,4,119,0.067622,0.063987,0.007134,UNSAT
uuf50-0987.cnf,91,652,14,91,0.049247,0.04763,0.004321,UNSAT
uuf50-0988.cnf,155,1104,4,155,0.077196,0.075986,0.00445,UNSAT
uuf50-0989.cnf,159,1196,20,159,0.086126,0.082962,0.00731,UNSAT
uuf50-099.cnf,145,1107,17,145,0.070086,0.067574,0.005403,UNSAT
uuf50-0990.cnf,115,865,24,115,0.058808,0.057172,0.00441,UNSAT
uuf50-0991.cnf,219,1460,11,219,0.110703,0.108312,0.00545,UNSAT
uuf50-0992.cnf,161,1181,6,161,0.091854,0.088107,0.009064,UNSAT
uuf50-0993.cnf,141,1137,49,141,0.073516,0.069653,0.0078,UNSAT
uuf50-0994.cnf,153,938,8,153,0.078828,0.076337,0.005982,UNSAT
uuf50-0995.cnf,77,505,6,77,0.041223,0.039939,0.003588,UNSAT
uuf50-0996.cnf,73,615,3,73,0.043809,0.042121,0.004473,UNSAT
uuf50-0997.cnf,73,506,2,73,0.044231,0.04316,0.003847,UNSAT
uuf50-0998.cnf,67,531,5,67,0.037834,0.03651,0.003129,UNSAT
uuf50-0999.cnf,125,894,24,125,0.060837,0.05919,0.004125,UNSAT
